Computed,n,s,Avg. FLOPs,Cols Fetched,Avg. Linf Error,Time
Priority,16,2,2.950364854376123,1.2041199826559248,-4.0118096652846384,-1.1873157109451586
Bidir,16,2,3.19228861256812,1.2041199826559248,-4.065523674854619,-0.9402061464572888
Gauss,10,4,2.9083777724323947,1.0,-14.800774905846474,-1.836860431227432
Power,10,4,3.008770449937753,1.0,-5.496256149954886,-1.2891360559324336
Priority,10,4,2.867290669854884,1.0,-4.117419443245056,-1.4533323394043365
Bidir,10,4,3.0648696250598064,1.0,-4.277400390324444,-1.2229896436541352
Gauss,6,6,2.359835482339888,0.7781512503836436,-14.367721277758111,-2.496106426646308
Power,6,6,2.646730386247423,0.7781512503836436,-5.381270745047537,-1.8182955428077616
Priority,6,6,2.556101391950587,0.7781512503836436,-4.467567127579379,-1.943177497464856
Bidir,6,6,2.7327956982893293,0.7781512503836436,-4.889736602507072,-1.783156717904163
Gauss,11,2,2.7502979638618927,1.041392685158225,-15.004514095420657,-1.9446972680655288
Power,11,2,2.940697554137568,1.041392685158225,-5.183404674698364,-1.3570026280059029
Priority,11,2,2.812609547968764,1.041392685158225,-3.917048908024712,-1.4738290584000842
Bidir,11,2,3.013028839304311,1.041392685158225,-4.391859863056209,-1.2339443019551823
Gauss,13,6,3.2378915911706048,1.1139433523068367,-14.321121314611418,-1.5364104414714308
Power,13,6,3.1081745764513857,1.1139433523068367,-5.335072995137067,-1.104974546247476
Priority,13,6,2.959774998039286,1.1139433523068367,-4.093824843111285,-1.234185696976637
Bidir,13,6,3.18407962524785,1.1139433523068367,-4.317404896563375,-1.0243531890250823
Gauss,4,2,1.5346605758284444,0.6020599913279624,-15.01258171716869,-3.044020694639514
Power,4,2,2.577491799837225,0.6020599913279624,-5.00379137512411,-2.105780932832151
Priority,4,2,2.4878451201114355,0.6020599913279624,-4.063300058901738,-2.1911513997434087
Bidir,4,2,2.670941280735775,0.6020599913279624,-4.302164411350886,-1.9916120516301603
Gauss,13,3,3.082950994604444,1.1139433523068367,-14.808461734512765,-1.6582918322169211
Power,13,3,3.0877268273397447,1.1139433523068367,-5.443458447405157,-1.0967887800550522
Priority,13,3,2.9132023134675045,1.1139433523068367,-3.972287185612047,-1.2853404387506584
Bidir,13,3,3.1520530181882425,1.1139433523068367,-4.1313857897173385,-1.0174098222882737
Gauss,5,2,2.065206128054312,0.6989700043360189,-15.35252977886304,-2.7556640914969384
Power,5,2,2.53655844257153,0.6989700043360189,-5.209528180252676,-2.036432786132636
Priority,5,2,2.433289685195026,0.6989700043360189,-4.194129699085841,-2.1253293416425345
Bidir,5,2,2.6739419986340875,0.6989700043360189,-4.344418872745263,-1.9049977215026777
Gauss,3,2,1.4313637641589874,0.4771212547196624,-15.05149978319906,-3.1643242786156387
Power,3,2,2.4456042032735974,0.4771212547196624,-4.642284454483696,-2.293099322432276
Priority,3,2,2.326335860928752,0.4771212547196624,-4.015393192396736,-2.367483920114057
Bidir,3,2,2.575187844927661,0.4771212547196624,-4.303921362512634,-2.0493936685935794
Gauss,6,4,2.291886616224112,0.7781512503836436,-14.21819326791436,-2.5374407035626443
Power,6,4,2.6697816152085365,0.7781512503836436,-5.288422422077644,-1.8509769041424016
Priority,6,4,2.5485941291816783,0.7781512503836436,-4.16838695750683,-1.8677232233170589
Bidir,6,4,2.735731935227449,0.7781512503836436,-4.367847749622753,-1.6792593805934124
Gauss,37,2,4.012929976728143,1.568201724066995,-14.39631255905606,-0.290513429114648
Power,37,2,3.5406654804810165,1.568201724066995,-5.063109071725694,-0.3230356040389647
Priority,37,2,3.2514643983598788,1.556302500767287,-3.633798501629518,-0.7394051367201713
Bidir,37,2,3.438316271486938,1.532208211053942,-3.8572442972890735,-0.6288226329598301
Gauss,19,2,3.365093709346885,1.2787536009528289,-14.875408524143378,-1.459793926454117
